Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,GLOBALEVENTID,SQLDATE,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID
244.0,244.0,244.0,244.0,244.0,1131152319,2023-10-05,,,,,,,,,,,LEG,PARLIAMENT,,,,,,LEG,,,1,42,42,4,1,1.9,10,1,10,-4.23797881010595,0,,,,,,,4,"Canary Islands, Spain (general), Spain",SP,SP00,28.0,-15.5,-375618,4,"Canary Islands, Spain (general), Spain",SP,SP00,28.0,-15.5,-375618
245.0,245.0,245.0,245.0,245.0,1131152631,2023-10-05,ESP,SPAIN,ESP,,,,,,,,,,,,,,,,,,0,14,14,1,1,0.0,5,1,5,-4.23797881010595,4,"Canary Islands, Spain (general), Spain",SP,SP00,28.0,-15.5,-375618,0,,,,,,,4,"Canary Islands, Spain (general), Spain",SP,SP00,28.0,-15.5,-375618
246.0,246.0,246.0,246.0,246.0,1131152634,2023-10-05,ESP,CANARIES,ESP,,,,,,,,USAMED,REUTERS,USA,,,,,MED,,,1,13,13,1,1,0.4,5,1,5,1.12359550561797,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
247.0,247.0,247.0,247.0,247.0,1131152636,2023-10-05,ESP,SPANISH,ESP,,,,,,,,cat,CATALAN,,,cat,,,,,,0,111,111,11,3,-2.0,8,1,8,-2.74442538593482,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490,1,Andorra,AN,AN,42.5,1.5,AN,1,Andorra,AN,AN,42.5,1.5,AN
248.0,248.0,248.0,248.0,248.0,1131152641,2023-10-05,EUR,EUROPE,EUR,,,,,,,,ESP,SPAIN,ESP,,,,,,,,1,172,172,17,4,-5.0,4,1,4,0.0,1,France,FR,FR,46.0,2.0,FR,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
249.0,249.0,249.0,249.0,249.0,1131152673,2023-10-05,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,1,20,20,2,1,3.0,15,6,15,-5.16697265129025,4,"Canary Islands, Spain (general), Spain",SP,SP00,28.0,-15.5,-375618,0,,,,,,,4,"Canary Islands, Spain (general), Spain",SP,SP00,28.0,-15.5,-375618
250.0,250.0,250.0,250.0,250.0,1131152681,2023-10-05,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,1,51,51,5,1,3.4,10,1,10,-4.23797881010595,4,"Canary Islands, Spain (general), Spain",SP,SP00,28.0,-15.5,-375618,0,,,,,,,4,"Canary Islands, Spain (general), Spain",SP,SP00,28.0,-15.5,-375618
251.0,251.0,251.0,251.0,251.0,1131152748,2023-10-05,GOV,KING,,,,,,GOV,,,PTY,PARTY LEADER,,,,,,,,,0,36,36,3,1,4.0,5,1,5,-4.23797881010595,4,"Canary Islands, Spain (general), Spain",SP,SP00,28.0,-15.5,-375618,4,"Canary Islands, Spain (general), Spain",SP,SP00,28.0,-15.5,-375618,4,"Canary Islands, Spain (general), Spain",SP,SP00,28.0,-15.5,-375618
252.0,252.0,252.0,252.0,252.0,1131152798,2023-10-05,IGOEUREECGOV,EUROPEAN COMMISSION,EUR,EEC,,,,IGO,GOV,,IGOEUREEC,EUROPEAN COMMISSION,EUR,EEC,,,,IGO,,,0,51,51,5,1,3.4,10,1,10,-3.98230088495575,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
253.0,253.0,253.0,253.0,253.0,1131152851,2023-10-05,ITA,ITALIAN,ITA,,,,,,,,DEU,GERMAN,DEU,,,,,,,,1,111,111,11,3,-2.0,2,1,2,-3.98230088495575,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
254.0,254.0,254.0,254.0,254.0,1131152853,2023-10-05,ITA,ITALIAN,ITA,,,,,,,,DEUGOV,GERMANY,DEU,,,,,GOV,,,1,71,71,7,2,7.4,2,1,2,-3.98230088495575,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
255.0,255.0,255.0,255.0,255.0,1131152854,2023-10-05,ITA,ITALIAN,ITA,,,,,,,,DEUGOV,GERMAN,DEU,,,,,GOV,,,1,111,111,11,3,-2.0,6,1,6,-3.98230088495575,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
256.0,256.0,256.0,256.0,256.0,1131152873,2023-10-05,JUD,JUDICIARY,,,,,,JUD,,,,,,,,,,,,,0,120,120,12,3,-4.0,10,1,10,-4.23797881010595,4,"Canary Islands, Spain (general), Spain",SP,SP00,28.0,-15.5,-375618,0,,,,,,,4,"Canary Islands, Spain (general), Spain",SP,SP00,28.0,-15.5,-375618
257.0,257.0,257.0,257.0,257.0,1131152944,2023-10-05,LEG,PARLIAMENT,,,,,,LEG,,,,,,,,,,,,,1,43,43,4,1,2.8,10,1,10,-4.23797881010595,4,"Canary Islands, Spain (general), Spain",SP,SP00,28.0,-15.5,-375618,0,,,,,,,4,"Canary Islands, Spain (general), Spain",SP,SP00,28.0,-15.5,-375618
258.0,258.0,258.0,258.0,258.0,1131153360,2023-10-05,VEN,VENEZUELA,VEN,,,,,,,,ESP,SPAIN,ESP,,,,,,,,0,51,51,5,1,3.4,4,1,4,-1.92982456140351,4,"Valencia, Carabobo, Venezuela",VE,VE07,10.1806,-68.0039,-960192,1,Spain,SP,SP,40.0,-4.0,SP,4,"Valencia, Carabobo, Venezuela",VE,VE07,10.1806,-68.0039,-960192
259.0,259.0,259.0,259.0,259.0,1131154125,2023-10-05,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,1,42,42,4,1,1.9,13,2,13,-3.991840084979,0,,,,,,,4,"Tenerife, AndalucíSP, Spain",SP,SP51,37.2879,-1.74901,-404088,4,"Tenerife, AndalucíSP, Spain",SP,SP51,37.2879,-1.74901,-404088
260.0,260.0,260.0,260.0,260.0,1131154420,2023-10-05,CVL,RESIDENTS,,,,,,CVL,,,,,,,,,,,,,1,43,43,4,1,2.8,17,2,17,-3.991840084979,4,"Tenerife, AndalucíSP, Spain",SP,SP51,37.2879,-1.74901,-404088,0,,,,,,,4,"Tenerife, AndalucíSP, Spain",SP,SP51,37.2879,-1.74901,-404088
261.0,261.0,261.0,261.0,261.0,1131155803,2023-10-05,ARM,YEREVAN,ARM,,,,,,,,ESP,SPAIN,ESP,,,,,,,,1,42,42,4,1,1.9,4,4,4,-4.2192586669354,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328
262.0,262.0,262.0,262.0,262.0,1131156139,2023-10-05,ESP,SPAIN,ESP,,,,,,,,ARM,YEREVAN,ARM,,,,,,,,1,43,43,4,1,2.8,4,4,4,-4.2192586669354,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328
263.0,263.0,263.0,263.0,263.0,1131157691,2023-10-05,,,,,,,,,,,ESP,BARCELONA,ESP,,,,,,,,1,36,36,3,1,4.0,10,1,10,-1.5625,0,,,,,,,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490
264.0,264.0,264.0,264.0,264.0,1131157692,2023-10-05,,,,,,,,,,,ESP,SPAIN,ESP,,,,,,,,0,51,51,5,1,3.4,1,1,1,-6.3573883161512,0,,,,,,,1,Spain,SP,SP,40.0,-4.0,SP,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367
265.0,265.0,265.0,265.0,265.0,1131157967,2023-10-05,AZE,AZERBAIJANI,AZE,,,,,,,,CVL,SETTLEMENT,,,,,,CVL,,,0,40,40,4,1,1.0,1,1,1,-5.0,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328
266.0,266.0,266.0,266.0,266.0,1131157969,2023-10-05,AZE,AZERBAIJANI,AZE,,,,,,,,CVL,SETTLEMENT,,,,,,CVL,,,0,125,125,12,3,-5.0,1,1,1,-5.0,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195
267.0,267.0,267.0,267.0,267.0,1131157970,2023-10-05,AZE,AZERBAIJANI,AZE,,,,,,,,ESP,SPAIN,ESP,,,,,,,,0,42,42,4,1,1.9,2,1,2,-5.0,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195
268.0,268.0,268.0,268.0,268.0,1131157979,2023-10-05,AZEGOV,AZERBAIJAN,AZE,,,,,GOV,,,ESP,SPAIN,ESP,,,,,,,,1,42,42,4,1,1.9,2,1,2,-1.2987012987013,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195
269.0,269.0,269.0,269.0,269.0,1131157980,2023-10-05,AZEGOV,AZERBAIJANI,AZE,,,,,GOV,,,ESP,SPAIN,ESP,,,,,,,,1,42,42,4,1,1.9,8,1,8,-1.2987012987013,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328
270.0,270.0,270.0,270.0,270.0,1131157981,2023-10-05,AZEGOV,AZERBAIJANI,AZE,,,,,GOV,,,ESP,SPAIN,ESP,,,,,,,,1,120,120,12,3,-4.0,10,1,10,-1.2987012987013,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328
271.0,271.0,271.0,271.0,271.0,1131157986,2023-10-05,BEL,BELGIUM,BEL,,,,,,,,,,,,,,,,,,1,129,129,12,3,-5.0,2,1,2,-1.19940029985008,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,0,,,,,,,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328
272.0,272.0,272.0,272.0,272.0,1131158126,2023-10-05,CVL,SETTLEMENT,,,,,,CVL,,,AZE,AZERBAIJANI,AZE,,,,,,,,0,40,40,4,1,1.0,1,1,1,-5.0,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328
273.0,273.0,273.0,273.0,273.0,1131158128,2023-10-05,CVL,VOTER,,,,,,CVL,,,ESP,SPAIN,ESP,,,,,,,,1,14,14,1,1,0.0,10,1,10,3.24675324675325,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
274.0,274.0,274.0,274.0,274.0,1131158129,2023-10-05,CVL,VOTER,,,,,,CVL,,,ESP,SPAIN,ESP,,,,,,,,1,42,42,4,1,1.9,10,1,10,3.24675324675325,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
275.0,275.0,275.0,275.0,275.0,1131158235,2023-10-05,ESP,BARCELONA,ESP,,,,,,,,,,,,,,,,,,1,36,36,3,1,4.0,10,1,10,-1.5625,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490,0,,,,,,,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490
276.0,276.0,276.0,276.0,276.0,1131158238,2023-10-05,ESP,SPAIN,ESP,,,,,,,,AZE,AZERBAIJANI,AZE,,,,,,,,0,43,43,4,1,2.8,2,1,2,-5.0,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195
277.0,277.0,277.0,277.0,277.0,1131158239,2023-10-05,ESP,SPAIN,ESP,,,,,,,,AZEGOV,AZERBAIJAN,AZE,,,,,GOV,,,1,43,43,4,1,2.8,2,1,2,-1.2987012987013,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195
278.0,278.0,278.0,278.0,278.0,1131158240,2023-10-05,ESP,SPAIN,ESP,,,,,,,,AZEGOV,AZERBAIJANI,AZE,,,,,GOV,,,1,43,43,4,1,2.8,8,1,8,-1.2987012987013,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328
279.0,279.0,279.0,279.0,279.0,1131158241,2023-10-05,ESP,SPAIN,ESP,,,,,,,,CVL,VOTER,,,,,,CVL,,,1,43,43,4,1,2.8,10,1,10,3.24675324675325,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
280.0,280.0,280.0,280.0,280.0,1131158292,2023-10-05,GBR,MANCHESTER,GBR,,,,,,,,DEU,MUNICH,DEU,,,,,,,,1,46,46,4,1,7.0,2,1,2,-1.5625,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490
281.0,281.0,281.0,281.0,281.0,1131158293,2023-10-05,GBR,MANCHESTER,GBR,,,,,,,,DEU,MUNICH,DEU,,,,,,,,1,46,46,4,1,7.0,8,1,8,-1.5625,4,"Madrid, Madrid, Spain",SP,SP29,40.4,-3.68333,-390625,4,"Madrid, Madrid, Spain",SP,SP29,40.4,-3.68333,-390625,4,"Madrid, Madrid, Spain",SP,SP29,40.4,-3.68333,-390625
282.0,282.0,282.0,282.0,282.0,1131158470,2023-10-05,IGOEUREEC,THE EU,EUR,EEC,,,,IGO,,,EUR,EUROPEAN,EUR,,,,,,,,1,10,10,1,1,0.0,3,1,3,-1.19940029985008,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328
283.0,283.0,283.0,283.0,283.0,1131158516,2023-10-05,IRL,IRISH,IRL,,,,,,,,ESP,SPANISH,ESP,,,,,,,,1,36,36,3,1,4.0,1,1,1,3.7344398340249,4,"Camolin, Wexford, Ireland",EI,EI30,52.6156,-6.42056,-1501296,1,Spain,SP,SP,40.0,-4.0,SP,4,"Camolin, Wexford, Ireland",EI,EI30,52.6156,-6.42056,-1501296
284.0,284.0,284.0,284.0,284.0,1131158517,2023-10-05,IRL,IRISH,IRL,,,,,,,,ESP,SPANISH,ESP,,,,,,,,1,36,36,3,1,4.0,1,1,1,3.7344398340249,1,Spain,SP,SP,40.0,-4.0,SP,1,Portugal,PO,PO,39.5,-8.0,PO,4,"Camolin, Wexford, Ireland",EI,EI30,52.6156,-6.42056,-1501296
285.0,285.0,285.0,285.0,285.0,1131159881,2023-10-05,,,,,,,,,,,EUR,EUROPEAN,EUR,,,,,,,,1,36,36,3,1,4.0,10,1,10,-1.37524557956778,0,,,,,,,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645
286.0,286.0,286.0,286.0,286.0,1131160406,2023-10-05,ESP,SPAIN,ESP,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,10,10,1,1,0.0,4,1,4,-1.37524557956778,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Karabakh, Dagestan, Russia",RS,RS17,42.4692,46.8645,-2920856,4,"Karabakh, Dagestan, Russia",RS,RS17,42.4692,46.8645,-2920856
287.0,287.0,287.0,287.0,287.0,1131160420,2023-10-05,EUR,EUROPEAN,EUR,,,,,,,,ESP,SPAIN,ESP,,,,,,,,1,120,120,12,3,-4.0,10,1,10,-1.37524557956778,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Baku, Baki*, Azerbaijan",AJ,AJ09,40.3953,49.8822,-2705195
288.0,288.0,288.0,288.0,288.0,1131162708,2023-10-05,FRA,FRANCE,FRA,,,,,,,,LEG,LEGISLATIVE BODY,,,,,,LEG,,,1,51,51,5,1,3.4,270,17,270,-0.80779674727964,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
289.0,289.0,289.0,289.0,289.0,1131162819,2023-10-05,GOV,AUTHORITIES,,,,,,GOV,,,ESP,SPANISH,ESP,,,,,,,,1,1123,112,11,3,-2.0,270,17,270,-0.80779674727964,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
290.0,290.0,290.0,290.0,290.0,1131164662,2023-10-05,AUT,AUSTRIA,AUT,,,,,,,,ESP,SPAIN,ESP,,,,,,,,1,20,20,2,1,3.0,8,1,8,1.79487179487179,1,Austria,AU,AU,47.333333,13.333333,AU,1,Spain,SP,SP,40.0,-4.0,SP,1,Australia,AS,AS,-25.0,135.0,AS
291.0,291.0,291.0,291.0,291.0,1131164689,2023-10-05,AUT,AUSTRIA,AUT,,,,,,,,SWE,SWEDEN,SWE,,,,,,,,1,20,20,2,1,3.0,2,1,2,1.79487179487179,1,Australia,AS,AS,-25.0,135.0,AS,1,Spain,SP,SP,40.0,-4.0,SP,1,Australia,AS,AS,-25.0,135.0,AS
292.0,292.0,292.0,292.0,292.0,1131164716,2023-10-05,BUS,PRODUCER,,,,,,BUS,,,,,,,,,,,,,1,12,12,1,1,-0.4,10,1,10,0.0,1,Spain,SP,SP,40.0,-4.0,SP,0,,,,,,,1,Spain,SP,SP,40.0,-4.0,SP
293.0,293.0,293.0,293.0,293.0,1131164749,2023-10-05,BUS,PRODUCER,,,,,,BUS,,,ESP,SPAIN,ESP,,,,,,,,0,36,36,3,1,4.0,4,1,4,0.0,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
294.0,294.0,294.0,294.0,294.0,1131164944,2023-10-05,ELI,RETIRED,,,,,,ELI,,,USA,UNITED STATES,USA,,,,,,,,0,12,12,1,1,-0.4,2,1,2,-3.79338175948345,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490,2,"California, United States",US,USCA,36.17,-119.746,CA
295.0,295.0,295.0,295.0,295.0,1131164945,2023-10-05,ELI,RETIRED,,,,,,ELI,,,USA,UNITED STATES,USA,,,,,,,,0,12,12,1,1,-0.4,2,1,2,-3.79338175948345,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490,2,"California, United States",US,USCA,36.17,-119.746,CA,2,"California, United States",US,USCA,36.17,-119.746,CA
296.0,296.0,296.0,296.0,296.0,1131164947,2023-10-05,ESP,SPAIN,ESP,,,,,,,,BUS,PRODUCER,,,,,,BUS,,,0,36,36,3,1,4.0,4,1,4,0.0,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
297.0,297.0,297.0,297.0,297.0,1131166942,2023-10-05,CHE,BASEL,CHE,,,,,,,,,,,,,,,,,,1,120,120,12,3,-4.0,15,3,15,3.09455614851905,4,"Sitges, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.237,1.80732,-403043,0,,,,,,,4,"Sitges, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.237,1.80732,-403043
298.0,298.0,298.0,298.0,298.0,1131166943,2023-10-05,CHE,BASEL,CHE,,,,,,,,ESP,SPAIN,ESP,,,,,,,,1,20,20,2,1,3.0,4,2,4,3.20204364686235,4,"Sitges, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.237,1.80732,-403043,4,"Sitges, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.237,1.80732,-403043,4,"Sitges, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.237,1.80732,-403043
299.0,299.0,299.0,299.0,299.0,1131166944,2023-10-05,CHE,BASEL,CHE,,,,,,,,ESP,SPAIN,ESP,,,,,,,,1,20,20,2,1,3.0,6,3,6,3.09455614851905,4,"Sitges, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.237,1.80732,-403043,1,Netherlands,NL,NL,52.5,5.75,NL,4,"Sitges, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.237,1.80732,-403043
300.0,300.0,300.0,300.0,300.0,1131167097,2023-10-05,EDU,PROFESSOR,,,,,,EDU,,,,,,,,,,,,,1,40,40,4,1,1.0,44,3,44,0.97653348304369,1,Spain,SP,SP,40.0,-4.0,SP,0,,,,,,,1,Spain,SP,SP,40.0,-4.0,SP
301.0,301.0,301.0,301.0,301.0,1131167108,2023-10-05,EDU,PROFESSOR,,,,,,EDU,,,ESP,SPAIN,ESP,,,,,,,,1,51,51,5,1,3.4,2,1,2,-1.59169550173011,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
302.0,302.0,302.0,302.0,302.0,1131167121,2023-10-05,ESP,SPAIN,ESP,,,,,,,,EUR,EUROPEAN,EUR,,,,,,,,1,40,40,4,1,1.0,12,1,12,-0.859598853868195,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328
303.0,303.0,303.0,303.0,303.0,1131167130,2023-10-05,EUR,EUROPEAN,EUR,,,,,,,,ESP,SPAIN,ESP,,,,,,,,1,40,40,4,1,1.0,8,1,8,-0.859598853868195,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328
304.0,304.0,304.0,304.0,304.0,1131167135,2023-10-05,EUR,EUROPEAN,EUR,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,40,40,4,1,1.0,18,2,18,-0.573065902578797,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Karabakh, Krym, Avtonomna Respublika, Ukraine",UP,UP11,44.6087,34.3734,-1036080,4,"Karabakh, Krym, Avtonomna Respublika, Ukraine",UP,UP11,44.6087,34.3734,-1036080
305.0,305.0,305.0,305.0,305.0,1131167153,2023-10-05,GBR,UNITED KINGDOM,GBR,,,,,,,,,,,,,,,,,,1,31,31,3,1,5.2,5,1,5,0.91954022988506,1,Spain,SP,SP,40.0,-4.0,SP,0,,,,,,,1,Spain,SP,SP,40.0,-4.0,SP
306.0,306.0,306.0,306.0,306.0,1131167171,2023-10-05,GBR,UNITED KINGDOM,GBR,,,,,,,,MED,MAGAZINE,,,,,,MED,,,1,31,31,3,1,5.2,5,1,5,0.91954022988506,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
307.0,307.0,307.0,307.0,307.0,1131167266,2023-10-05,GOV,ADMINISTRATION,,,,,,GOV,,,ITA,ITALY,ITA,,,,,,,,1,10,10,1,1,0.0,2,1,2,-2.44565217391304,1,Italy,IT,IT,42.833333,12.833333,IT,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
308.0,308.0,308.0,308.0,308.0,1131167407,2023-10-05,ITA,ITALY,ITA,,,,,,,,GOV,ADMINISTRATION,,,,,,GOV,,,1,100,100,10,3,-5.0,2,1,2,-2.44565217391304,1,Spain,SP,SP,40.0,-4.0,SP,1,Italy,IT,IT,42.833333,12.833333,IT,1,Spain,SP,SP,40.0,-4.0,SP
309.0,309.0,309.0,309.0,309.0,1131168996,2023-10-05,,,,,,,,,,,ESP,SPAIN,ESP,,,,,,,,0,190,190,19,4,-10.0,6,2,6,-5.43787266922281,0,,,,,,,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
310.0,310.0,310.0,310.0,310.0,1131168997,2023-10-05,,,,,,,,,,,ESPMIL,SPANISH,ESP,,,,,MIL,,,1,43,43,4,1,2.8,3,1,3,-1.92616372391653,0,,,,,,,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
